record_id,sale_date,day_of_week,is_weekend,branch,category,campaign,customers_count,employee_count,units_sold,avg_price_per_unit,discount_rate,sales_amount,cost_amount,gross_profit,payment_method,returned,satisfaction_score,branch_a_outlier,special_high_sales_day
R01978,2026-02-14,?????,TRUE,B,Beauty,None,114,20,96,542.38,1.8%,"51,131.14","24,670.54","26,460.60",E-Wallet,FALSE,3.6,FALSE,FALSE
R02489,2026-02-14,?????,TRUE,B,Sports,Weekend Boost,138,24,79,909.84,6.7%,"67,061.72","39,506.15","27,555.57",Cash,FALSE,4.6,FALSE,FALSE
R00692,2026-02-14,?????,TRUE,C,Sports,None,136,23,70,750.33,5.8%,"49,477.08","28,150.74","21,326.34",E-Wallet,FALSE,4.1,FALSE,FALSE
R01474,2026-02-14,?????,TRUE,C,Fashion,None,190,32,149,739.52,5.0%,"104,679.41","58,816.83","45,862.58",Credit Card,FALSE,4.6,FALSE,FALSE
R01900,2026-02-14,?????,TRUE,C,Food & Beverage,Weekend Boost,125,21,141,367.27,5.2%,"49,092.45","30,658.64","18,433.81",Mobile Banking,FALSE,4.8,FALSE,FALSE
R00051,2026-02-14,?????,TRUE,D,Food & Beverage,Clearance Sale,132,20,184,415.59,18.7%,"62,168.53","40,828.80","21,339.73",Cash,FALSE,5,FALSE,FALSE
R00184,2026-02-14,?????,TRUE,D,Electronics,None,164,27,73,"1,297.11",1.9%,"92,889.87","68,005.20","24,884.67",E-Wallet,FALSE,3.9,FALSE,FALSE
R00561,2026-02-14,?????,TRUE,D,Home & Living,Clearance Sale,86,15,44,776.59,17.3%,"28,258.39","18,627.53","9,630.86",Mobile Banking,FALSE,4.2,FALSE,FALSE
R01445,2026-02-14,?????,TRUE,D,Sports,Clearance Sale,190,32,117,"1,124.10",17.8%,"108,108.87","60,544.15","47,564.72",QR Payment,FALSE,5,FALSE,FALSE
R02611,2026-02-14,?????,TRUE,D,Electronics,Weekend Boost,209,37,78,"1,557.72",6.6%,"113,482.74","78,216.45","35,266.29",Mobile Banking,FALSE,4.6,FALSE,FALSE
R00249,2026-02-14,?????,TRUE,E,Beauty,Weekend Boost,142,27,126,642.87,4.1%,"77,680.89","37,725.26","39,955.63",E-Wallet,FALSE,4.4,FALSE,FALSE
R01874,2026-02-14,?????,TRUE,E,Electronics,None,157,32,67,859.38,4.7%,"54,872.12","39,705.76","15,166.36",Credit Card,FALSE,5,FALSE,FALSE
R01890,2026-02-15,???????,TRUE,A,Fashion,Member Day,131,21,116,771.05,11.0%,"79,603.35","47,969.58","31,633.77",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01758,2026-02-15,???????,TRUE,B,Beauty,None,179,26,144,835.14,1.3%,"118,697.30","62,095.04","56,602.26",E-Wallet,FALSE,4.5,FALSE,FALSE
R02241,2026-02-15,???????,TRUE,B,Fashion,Weekend Boost,188,32,153,721.24,7.6%,"101,963.08","58,221.56","43,741.52",Credit Card,FALSE,4.6,FALSE,FALSE
R02576,2026-02-15,???????,TRUE,B,Beauty,None,196,31,139,"1,011.45",2.9%,"136,514.66","62,213.99","74,300.67",Credit Card,FALSE,4.2,FALSE,FALSE
R00483,2026-02-15,???????,TRUE,C,Food & Beverage,None,218,34,285,436.53,2.3%,"121,550.86","78,188.08","43,362.78",E-Wallet,FALSE,4.6,FALSE,FALSE
R00718,2026-02-15,???????,TRUE,C,Food & Beverage,Payday Promo,165,25,189,566.84,9.7%,"96,740.14","61,691.41","35,048.73",Credit Card,FALSE,4.1,FALSE,FALSE
R00609,2026-02-15,???????,TRUE,D,Fashion,None,104,23,77,499.07,1.4%,"37,890.19","22,383.35","15,506.84",Credit Card,FALSE,4.4,FALSE,FALSE
R01039,2026-02-15,???????,TRUE,D,Home & Living,Member Day,144,26,90,750.81,5.4%,"63,924.19","42,065.63","21,858.56",E-Wallet,FALSE,4.3,FALSE,FALSE
R01462,2026-02-15,???????,TRUE,D,Fashion,Weekend Boost,113,22,80,524.72,7.7%,"38,745.27","22,982.07","15,763.20",E-Wallet,FALSE,4.9,FALSE,FALSE
R02498,2026-02-15,???????,TRUE,D,Home & Living,None,129,18,65,989.39,0.7%,"63,860.14","41,325.79","22,534.35",QR Payment,FALSE,5,FALSE,FALSE
R00954,2026-02-15,???????,TRUE,E,Food & Beverage,None,108,16,160,417.83,2.0%,"65,515.44","40,595.78","24,919.66",E-Wallet,FALSE,3.9,FALSE,FALSE
R01788,2026-02-15,???????,TRUE,E,Food & Beverage,Clearance Sale,142,28,171,323.79,18.7%,"45,014.11","28,601.55","16,412.56",Credit Card,FALSE,4.1,FALSE,FALSE
R01972,2026-02-15,???????,TRUE,E,Electronics,None,133,25,20,"3,164.80",1.5%,"62,346.61","45,213.56","17,133.05",Credit Card,FALSE,4.7,FALSE,FALSE
R02739,2026-02-15,???????,TRUE,E,Home & Living,None,88,20,47,410.24,4.7%,"18,374.90","12,300.33","6,074.57",Credit Card,FALSE,3.8,FALSE,FALSE
R02923,2026-02-15,???????,TRUE,E,Food & Beverage,None,159,25,167,456.67,0.9%,"75,577.60","47,590.86","27,986.74",QR Payment,FALSE,4.5,FALSE,FALSE
R00871,2026-02-16,??????,FALSE,A,Electronics,None,67,18,41,93.57,2.4%,"3,744.35","2,643.61","1,100.74",Credit Card,FALSE,4.9,FALSE,FALSE
R00795,2026-02-16,??????,FALSE,B,Food & Beverage,None,80,16,94,361.21,6.4%,"31,780.59","18,966.24","12,814.35",Mobile Banking,FALSE,5,FALSE,FALSE
R00807,2026-02-16,??????,FALSE,B,Electronics,None,150,17,79,"1,416.55",4.2%,"107,207.39","75,234.88","31,972.51",Credit Card,FALSE,3.6,FALSE,FALSE
R01914,2026-02-16,??????,FALSE,B,Sports,Weekend Boost,161,28,97,"1,206.31",9.3%,"106,129.70","58,920.93","47,208.77",E-Wallet,FALSE,4.5,FALSE,FALSE
R01181,2026-02-16,??????,FALSE,C,Home & Living,Clearance Sale,140,23,79,"1,074.29",17.6%,"69,931.68","49,029.77","20,901.91",QR Payment,FALSE,5,FALSE,FALSE
R01280,2026-02-16,??????,FALSE,C,Home & Living,Weekend Boost,124,20,78,"1,009.27",8.3%,"72,188.69","47,258.32","24,930.37",E-Wallet,FALSE,4,FALSE,FALSE
R02238,2026-02-16,??????,FALSE,C,Home & Living,None,115,20,63,833.96,5.2%,"49,807.58","32,985.90","16,821.68",E-Wallet,FALSE,3.6,FALSE,FALSE
R02627,2026-02-16,??????,FALSE,C,Food & Beverage,Weekend Boost,102,21,122,266.30,7.4%,"30,084.62","17,856.19","12,228.43",Credit Card,FALSE,4.9,FALSE,FALSE
R00042,2026-02-16,??????,FALSE,D,Fashion,None,182,30,171,626.61,1.4%,"105,650.40","58,499.96","47,150.44",QR Payment,FALSE,4.5,FALSE,FALSE
R00360,2026-02-16,??????,FALSE,D,Beauty,None,229,30,153,"1,182.60",1.7%,"177,862.45","92,783.92","85,078.53",E-Wallet,FALSE,4.5,FALSE,FALSE
R00691,2026-02-16,??????,FALSE,D,Home & Living,None,126,16,74,830.62,0.2%,"61,342.72","39,428.47","21,914.25",Cash,FALSE,5,FALSE,FALSE
R01097,2026-02-16,??????,FALSE,D,Fashion,None,110,18,98,700.69,0.1%,"68,599.07","39,658.11","28,940.96",Credit Card,FALSE,3.8,FALSE,FALSE
R01646,2026-02-16,??????,FALSE,D,Electronics,None,106,19,40,842.39,1.1%,"33,324.85","24,201.30","9,123.55",E-Wallet,FALSE,4.6,FALSE,FALSE
R01923,2026-02-16,??????,FALSE,D,Home & Living,Member Day,115,25,82,456.32,10.4%,"33,526.74","22,243.51","11,283.23",QR Payment,FALSE,3.9,FALSE,FALSE
R02694,2026-02-16,??????,FALSE,D,Food & Beverage,Member Day,218,29,273,591.12,8.2%,"148,144.16","89,509.61","58,634.55",QR Payment,FALSE,4.5,FALSE,FALSE
R00104,2026-02-16,??????,FALSE,E,Electronics,None,188,33,74,"1,587.55",1.3%,"115,951.30","81,984.64","33,966.66",Cash,FALSE,4.2,FALSE,FALSE
R02568,2026-02-16,??????,FALSE,E,Fashion,None,119,16,101,923.61,2.7%,"90,766.05","53,243.04","37,523.01",QR Payment,FALSE,3.8,FALSE,FALSE
R02927,2026-02-16,??????,FALSE,E,Home & Living,None,147,23,96,845.96,3.2%,"78,613.74","47,994.61","30,619.13",Credit Card,FALSE,4.3,FALSE,FALSE
R00359,2026-02-17,??????,FALSE,A,Home & Living,Weekend Boost,100,19,30,"1,946.73",8.2%,"53,612.83","33,988.70","19,624.13",Cash,FALSE,4.6,FALSE,FALSE
R00464,2026-02-17,??????,FALSE,A,Fashion,None,100,19,88,761.43,3.8%,"64,459.22","37,558.58","26,900.64",E-Wallet,FALSE,5,FALSE,FALSE
R02066,2026-02-17,??????,FALSE,A,Fashion,None,124,23,96,"1,449.47",5.0%,"132,192.00","71,768.39","60,423.61",Cash,FALSE,4.8,TRUE,FALSE
R02339,2026-02-17,??????,FALSE,A,Electronics,None,138,22,58,"1,763.07",1.3%,"100,928.87","73,812.85","27,116.02",Credit Card,FALSE,3.7,FALSE,FALSE
R01263,2026-02-17,??????,FALSE,B,Food & Beverage,Member Day,116,21,143,559.07,7.6%,"73,870.57","44,894.62","28,975.95",E-Wallet,FALSE,4.9,FALSE,FALSE
R02303,2026-02-17,??????,FALSE,B,Food & Beverage,Weekend Boost,93,19,114,383.37,6.0%,"41,081.96","26,814.85","14,267.11",E-Wallet,FALSE,4.4,FALSE,FALSE
R00236,2026-02-17,??????,FALSE,C,Food & Beverage,None,98,16,106,538.09,4.5%,"54,471.07","33,739.61","20,731.46",Cash,FALSE,3.8,FALSE,FALSE
R00407,2026-02-17,??????,FALSE,C,Electronics,None,96,21,38,415.26,4.0%,"15,148.86","11,181.53","3,967.33",Credit Card,FALSE,5,FALSE,FALSE
R01299,2026-02-17,??????,FALSE,C,Electronics,Payday Promo,154,22,48,"2,399.65",8.9%,"104,931.92","74,046.72","30,885.20",QR Payment,FALSE,5,FALSE,FALSE
R01546,2026-02-17,??????,FALSE,C,Food & Beverage,None,86,8,101,636.08,3.8%,"61,803.07","39,574.62","22,228.45",E-Wallet,FALSE,3.9,FALSE,FALSE
R02830,2026-02-17,??????,FALSE,D,Beauty,None,112,18,85,633.03,3.7%,"51,817.07","24,599.70","27,217.37",Mobile Banking,FALSE,4.4,FALSE,FALSE
R00372,2026-02-17,??????,FALSE,E,Home & Living,None,123,21,67,981.40,3.1%,"63,715.61","40,116.54","23,599.07",Cash,FALSE,4.9,FALSE,FALSE
R00476,2026-02-17,??????,FALSE,E,Electronics,None,101,22,61,682.11,2.0%,"40,776.80","30,367.41","10,409.39",E-Wallet,FALSE,4.8,FALSE,FALSE
R00507,2026-02-17,??????,FALSE,E,Electronics,Clearance Sale,126,16,63,"1,495.71",18.6%,"76,702.77","59,210.57","17,492.20",Mobile Banking,FALSE,5,FALSE,FALSE
R00825,2026-02-17,??????,FALSE,E,Sports,None,138,24,82,819.87,1.4%,"66,288.13","38,054.43","28,233.70",Credit Card,FALSE,4.4,FALSE,FALSE
R01088,2026-02-17,??????,FALSE,E,Food & Beverage,Weekend Boost,96,20,112,461.85,9.0%,"47,071.76","29,048.34","18,023.42",Cash,FALSE,4.2,FALSE,FALSE
R00385,2026-02-18,???,FALSE,A,Sports,Payday Promo,136,21,93,"1,162.58",10.6%,"96,659.56","56,718.66","39,940.90",Credit Card,FALSE,4.6,FALSE,FALSE
R01096,2026-02-18,???,FALSE,A,Fashion,None,164,21,144,900.47,1.3%,"127,981.48","73,510.98","54,470.50",E-Wallet,FALSE,4.2,FALSE,FALSE
R01402,2026-02-18,???,FALSE,A,Home & Living,None,207,33,114,"1,038.86",0.7%,"117,600.67","71,855.90","45,744.77",Mobile Banking,FALSE,3.9,FALSE,FALSE
R01127,2026-02-18,???,FALSE,B,Home & Living,None,101,18,55,821.66,0.8%,"44,830.03","31,565.75","13,264.28",E-Wallet,FALSE,4.5,FALSE,FALSE
R01455,2026-02-18,???,FALSE,B,Food & Beverage,None,115,21,152,321.29,4.0%,"46,883.25","28,048.37","18,834.88",Mobile Banking,FALSE,5,FALSE,FALSE
R00376,2026-02-18,???,FALSE,C,Food & Beverage,None,123,27,144,257.82,1.0%,"36,755.15","22,244.96","14,510.19",E-Wallet,FALSE,4.2,FALSE,FALSE
R01664,2026-02-18,???,FALSE,C,Electronics,None,163,20,63,"1,835.43",0.4%,"115,169.51","82,356.59","32,812.92",QR Payment,FALSE,4.8,FALSE,FALSE
R02938,2026-02-18,???,FALSE,C,Sports,None,191,31,102,"1,266.79",1.5%,"127,274.33","67,032.28","60,242.05",Mobile Banking,FALSE,4.1,FALSE,FALSE
R00273,2026-02-18,???,FALSE,D,Food & Beverage,None,115,22,132,418.80,3.8%,"53,181.44","33,311.26","19,870.18",QR Payment,FALSE,4.4,FALSE,FALSE
R00735,2026-02-18,???,FALSE,D,Electronics,Weekend Boost,132,24,61,"1,354.71",6.3%,"77,431.32","55,531.10","21,900.22",Credit Card,FALSE,4.5,FALSE,FALSE
R01489,2026-02-18,???,FALSE,D,Beauty,None,166,27,140,703.08,3.5%,"94,986.19","49,326.28","45,659.91",QR Payment,FALSE,4.4,FALSE,FALSE
R02952,2026-02-18,???,FALSE,D,Electronics,None,112,26,38,457.92,1.4%,"17,157.39","11,866.12","5,291.27",E-Wallet,FALSE,4.3,FALSE,FALSE
R00608,2026-02-18,???,FALSE,E,Food & Beverage,None,157,28,179,468.73,2.3%,"81,973.24","52,558.33","29,414.91",Credit Card,FALSE,3.6,FALSE,FALSE
R01093,2026-02-18,???,FALSE,E,Food & Beverage,Weekend Boost,164,19,200,646.39,5.8%,"121,779.45","74,946.26","46,833.19",Credit Card,FALSE,3.9,FALSE,FALSE
R02162,2026-02-18,???,FALSE,E,Fashion,Member Day,188,30,156,802.12,7.5%,"115,745.30","64,892.47","50,852.83",Credit Card,FALSE,4.5,FALSE,FALSE
R00093,2026-02-19,????????,FALSE,A,Food & Beverage,Payday Promo,100,15,125,642.62,10.3%,"72,053.46","44,515.81","27,537.65",Credit Card,FALSE,3.8,FALSE,FALSE
R00129,2026-02-19,????????,FALSE,A,Food & Beverage,Weekend Boost,74,15,90,436.68,8.3%,"36,039.14","23,262.51","12,776.63",Credit Card,FALSE,4.2,FALSE,FALSE
R00338,2026-02-19,????????,FALSE,A,Electronics,None,181,25,83,"1,336.11",2.0%,"108,678.95","75,407.43","33,271.52",Mobile Banking,TRUE,3.9,FALSE,FALSE
R00340,2026-02-19,????????,FALSE,A,Electronics,None,125,20,41,"1,881.05",2.8%,"74,963.62","52,070.49","22,893.13",Credit Card,FALSE,4.2,FALSE,FALSE
R00722,2026-02-19,????????,FALSE,A,Home & Living,Member Day,148,27,80,"1,325.48",8.3%,"97,237.20","65,193.43","32,043.77",Credit Card,FALSE,4.9,FALSE,FALSE
R01037,2026-02-19,????????,FALSE,A,Beauty,None,82,15,74,581.33,2.7%,"41,856.82","22,396.11","19,460.71",Credit Card,FALSE,4,FALSE,FALSE
R02282,2026-02-19,????????,FALSE,A,Beauty,None,128,21,88,921.19,3.9%,"77,903.50","37,283.08","40,620.42",Cash,FALSE,4.6,FALSE,FALSE
R02380,2026-02-19,????????,FALSE,A,Sports,None,108,29,52,308.22,5.3%,"15,178.19","8,249.46","6,928.73",Credit Card,FALSE,4.4,FALSE,FALSE
R02793,2026-02-19,????????,FALSE,A,Food & Beverage,None,67,16,84,229.55,2.1%,"18,876.91","11,212.15","7,664.76",QR Payment,FALSE,4.4,FALSE,FALSE
R01027,2026-02-19,????????,FALSE,B,Fashion,None,83,21,101,123.08,1.1%,"12,294.43","6,719.60","5,574.83",Credit Card,FALSE,3.9,FALSE,FALSE
R00219,2026-02-19,????????,FALSE,C,Electronics,Payday Promo,153,26,61,"1,503.72",9.6%,"82,921.00","63,802.78","19,118.22",E-Wallet,FALSE,4.8,FALSE,FALSE
R01090,2026-02-19,????????,FALSE,C,Beauty,Payday Promo,131,22,106,700.50,9.9%,"66,902.17","32,151.50","34,750.67",E-Wallet,FALSE,4.4,FALSE,FALSE
R02126,2026-02-19,????????,FALSE,C,Beauty,Payday Promo,138,18,82,"1,392.02",8.5%,"104,443.06","53,776.55","50,666.51",Credit Card,FALSE,4.7,FALSE,FALSE
R02319,2026-02-19,????????,FALSE,C,Fashion,None,119,21,128,496.19,5.3%,"60,146.47","36,426.79","23,719.68",QR Payment,FALSE,4.5,FALSE,FALSE
R02368,2026-02-19,????????,FALSE,C,Electronics,None,88,20,45,734.72,1.6%,"32,533.60","23,224.35","9,309.25",Credit Card,FALSE,4.7,FALSE,FALSE
R02807,2026-02-19,????????,FALSE,C,Fashion,Member Day,165,26,151,694.39,5.6%,"98,981.41","56,467.02","42,514.39",Credit Card,FALSE,4.3,FALSE,FALSE
R01958,2026-02-19,????????,FALSE,D,Home & Living,Member Day,217,31,131,"1,210.18",8.6%,"144,899.41","92,339.95","52,559.46",QR Payment,FALSE,4.2,FALSE,FALSE
R02316,2026-02-19,????????,FALSE,D,Beauty,None,180,32,129,709.91,2.2%,"89,563.62","43,144.61","46,419.01",Cash,FALSE,4.9,FALSE,FALSE
R02516,2026-02-19,????????,FALSE,D,Fashion,None,189,29,183,651.14,3.0%,"115,583.14","67,430.47","48,152.67",E-Wallet,FALSE,4.1,FALSE,FALSE
R02583,2026-02-19,????????,FALSE,D,Electronics,Clearance Sale,163,25,56,"1,643.73",15.9%,"77,413.14","55,102.17","22,310.97",Cash,FALSE,5,FALSE,FALSE
R02895,2026-02-19,????????,FALSE,D,Food & Beverage,Payday Promo,180,27,221,675.03,8.8%,"136,054.63","86,507.64","49,546.99",QR Payment,FALSE,4.2,FALSE,FALSE
R02901,2026-02-19,????????,FALSE,D,Sports,Weekend Boost,85,15,52,877.67,6.4%,"42,718.16","25,310.01","17,408.15",Mobile Banking,FALSE,3.9,FALSE,FALSE
R00006,2026-02-19,????????,FALSE,E,Electronics,None,103,20,54,607.68,2.3%,"32,059.98","23,516.33","8,543.65",Credit Card,FALSE,4.3,FALSE,FALSE
R00230,2026-02-19,????????,FALSE,E,Food & Beverage,Weekend Boost,178,25,200,633.96,5.6%,"119,691.51","74,547.41","45,144.10",QR Payment,FALSE,4,FALSE,FALSE
R00909,2026-02-20,?????,FALSE,A,Fashion,None,108,18,64,818.61,1.7%,"51,500.66","33,259.84","18,240.82",Credit Card,FALSE,4.7,FALSE,FALSE
R01073,2026-02-20,?????,FALSE,A,Sports,Member Day,87,22,58,"1,107.51",4.7%,"61,216.32","36,209.85","25,006.47",Mobile Banking,FALSE,4.9,TRUE,FALSE
R01099,2026-02-20,?????,FALSE,A,Food & Beverage,Member Day,109,21,128,402.13,8.6%,"47,046.46","28,759.80","18,286.66",QR Payment,FALSE,4.1,FALSE,FALSE
R01714,2026-02-20,?????,FALSE,A,Food & Beverage,Member Day,144,23,169,407.63,5.6%,"65,032.08","41,731.93","23,300.15",Credit Card,FALSE,4.1,FALSE,FALSE
R01853,2026-02-20,?????,FALSE,A,Food & Beverage,None,138,25,169,412.52,2.8%,"67,763.96","42,323.64","25,440.32",Credit Card,FALSE,4.2,FALSE,FALSE
R02607,2026-02-20,?????,FALSE,A,Food & Beverage,None,149,28,164,446.32,4.4%,"69,975.43","42,315.02","27,660.41",Credit Card,FALSE,4.7,FALSE,FALSE
R00097,2026-02-20,?????,FALSE,B,Food & Beverage,Payday Promo,121,20,162,429.78,11.5%,"61,617.81","37,816.79","23,801.02",E-Wallet,FALSE,4.8,FALSE,FALSE
R00778,2026-02-20,?????,FALSE,B,Fashion,None,73,16,65,277.13,0.0%,"18,013.26","10,966.51","7,046.75",E-Wallet,FALSE,3.5,FALSE,FALSE
R01677,2026-02-20,?????,FALSE,B,Home & Living,Payday Promo,156,21,103,"1,410.22",9.0%,"132,179.60","85,566.26","46,613.34",Credit Card,FALSE,4.3,FALSE,FALSE
R02108,2026-02-20,?????,FALSE,B,Food & Beverage,None,123,21,155,378.54,3.6%,"56,561.59","35,611.35","20,950.24",Mobile Banking,FALSE,3.5,FALSE,FALSE
R02476,2026-02-20,?????,FALSE,B,Food & Beverage,Member Day,78,19,77,212.54,6.5%,"15,301.81","9,316.70","5,985.11",Credit Card,FALSE,5,FALSE,FALSE
R02590,2026-02-20,?????,FALSE,B,Home & Living,Weekend Boost,81,18,50,545.68,7.4%,"25,265.15","15,855.18","9,409.97",Cash,FALSE,4.2,FALSE,FALSE
R00243,2026-02-20,?????,FALSE,C,Food & Beverage,Member Day,139,24,153,415.54,7.6%,"58,745.82","36,114.66","22,631.16",QR Payment,FALSE,4.4,FALSE,FALSE
R00276,2026-02-20,?????,FALSE,C,Food & Beverage,Weekend Boost,132,21,146,520.30,7.5%,"70,266.48","42,084.04","28,182.44",E-Wallet,FALSE,5,FALSE,FALSE
R00923,2026-02-20,?????,FALSE,C,Fashion,None,71,20,45,68.24,2.3%,"3,000.00","1,772.20","1,227.80",E-Wallet,FALSE,4,FALSE,FALSE
R01423,2026-02-20,?????,FALSE,C,Home & Living,Weekend Boost,101,20,61,956.28,8.3%,"53,491.60","34,689.60","18,802.00",QR Payment,FALSE,4.1,FALSE,FALSE
R01494,2026-02-20,?????,FALSE,C,Home & Living,Payday Promo,144,24,83,"1,110.74",10.6%,"82,418.99","51,542.54","30,876.45",Credit Card,FALSE,3.8,FALSE,FALSE
R02369,2026-02-20,?????,FALSE,C,Home & Living,Payday Promo,127,21,43,"1,901.69",10.9%,"72,859.39","46,585.89","26,273.50",E-Wallet,FALSE,4.9,FALSE,FALSE
R02681,2026-02-20,?????,FALSE,C,Fashion,Weekend Boost,113,20,90,720.83,7.5%,"60,009.34","34,928.00","25,081.34",Cash,FALSE,4.8,FALSE,FALSE
R00948,2026-02-20,?????,FALSE,D,Fashion,Member Day,164,28,120,917.64,6.9%,"102,519.12","61,456.55","41,062.57",Mobile Banking,FALSE,5,FALSE,FALSE
R01287,2026-02-20,?????,FALSE,D,Fashion,None,118,21,103,414.16,3.9%,"40,994.43","22,415.22","18,579.21",Credit Card,FALSE,3.5,FALSE,FALSE
R01472,2026-02-20,?????,FALSE,E,Home & Living,None,105,19,69,669.11,3.4%,"44,598.82","28,414.20","16,184.62",E-Wallet,FALSE,5,FALSE,FALSE
R02598,2026-02-20,?????,FALSE,E,Fashion,None,78,16,54,401.37,3.7%,"20,872.27","12,335.13","8,537.14",Mobile Banking,FALSE,5,FALSE,FALSE
R02792,2026-02-20,?????,FALSE,E,Beauty,Payday Promo,184,28,151,921.19,9.9%,"125,329.01","57,088.47","68,240.54",Credit Card,FALSE,4.2,FALSE,FALSE
R00196,2026-02-21,?????,TRUE,A,Fashion,None,212,28,189,762.81,1.2%,"142,440.14","81,834.51","60,605.63",Credit Card,FALSE,4.4,FALSE,FALSE
R01342,2026-02-21,?????,TRUE,A,Sports,None,87,14,72,392.18,2.5%,"27,530.94","16,134.20","11,396.74",Cash,FALSE,3.7,FALSE,FALSE
R01507,2026-02-21,?????,TRUE,A,Food & Beverage,None,125,17,145,526.25,2.2%,"74,627.20","43,089.47","31,537.73",Mobile Banking,FALSE,4.7,FALSE,FALSE
R02097,2026-02-21,?????,TRUE,A,Food & Beverage,Member Day,134,21,149,587.06,9.1%,"79,511.79","48,349.83","31,161.96",E-Wallet,FALSE,4.7,FALSE,FALSE
R00636,2026-02-21,?????,TRUE,B,Home & Living,None,100,20,72,535.44,4.2%,"36,932.29","23,881.77","13,050.52",E-Wallet,FALSE,3.9,FALSE,FALSE
R01405,2026-02-21,?????,TRUE,B,Fashion,None,155,25,145,638.13,4.3%,"88,550.14","50,885.86","37,664.28",QR Payment,FALSE,4.1,FALSE,FALSE
R02160,2026-02-21,?????,TRUE,B,Electronics,Member Day,64,14,1,"12,762.32",8.2%,"12,762.32","9,162.65","3,599.67",Credit Card,TRUE,4.3,FALSE,FALSE
R00211,2026-02-21,?????,TRUE,C,Food & Beverage,None,198,35,232,358.91,0.0%,"83,266.31","52,155.99","31,110.32",Credit Card,FALSE,4.3,FALSE,FALSE
R01375,2026-02-21,?????,TRUE,C,Food & Beverage,None,101,23,120,326.83,3.2%,"37,964.62","26,823.46","11,141.16",E-Wallet,FALSE,4.3,FALSE,FALSE
R00327,2026-02-21,?????,TRUE,D,Beauty,None,87,18,52,453.89,3.1%,"22,870.71","10,317.73","12,552.98",QR Payment,FALSE,3.7,FALSE,FALSE
R01629,2026-02-21,?????,TRUE,D,Fashion,None,157,25,138,688.78,5.6%,"89,728.95","52,937.53","36,791.42",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01934,2026-02-21,?????,TRUE,D,Beauty,Member Day,150,24,124,676.08,7.3%,"77,714.35","38,182.60","39,531.75",E-Wallet,FALSE,4.3,FALSE,FALSE
R00056,2026-02-21,?????,TRUE,E,Fashion,None,108,22,111,288.09,2.4%,"31,211.00","16,957.67","14,253.33",E-Wallet,FALSE,4.7,FALSE,FALSE
R00752,2026-02-21,?????,TRUE,E,Home & Living,Member Day,58,18,36,91.88,9.3%,"3,000.00","2,009.98",990.02,Credit Card,FALSE,4,FALSE,FALSE
R01573,2026-02-21,?????,TRUE,E,Beauty,Clearance Sale,169,27,135,970.88,20.3%,"104,462.27","54,343.54","50,118.73",Credit Card,FALSE,4.8,FALSE,FALSE
R00072,2026-02-22,???????,TRUE,A,Electronics,Member Day,120,21,59,"1,301.56",8.7%,"70,111.01","50,182.10","19,928.91",Cash,TRUE,4.5,FALSE,FALSE
R00296,2026-02-22,???????,TRUE,A,Food & Beverage,None,148,28,188,332.77,3.4%,"60,433.29","38,299.65","22,133.64",Cash,FALSE,3.3,FALSE,FALSE
R00378,2026-02-22,???????,TRUE,A,Home & Living,Clearance Sale,131,20,48,"2,054.85",16.1%,"82,753.01","52,152.80","30,600.21",Credit Card,FALSE,3.8,FALSE,FALSE
R01108,2026-02-22,???????,TRUE,B,Fashion,None,127,22,105,630.74,1.8%,"65,035.09","35,523.49","29,511.60",QR Payment,FALSE,3.4,FALSE,FALSE
R02762,2026-02-22,???????,TRUE,B,Beauty,Payday Promo,132,26,107,675.00,10.4%,"64,713.79","32,500.25","32,213.54",Mobile Banking,FALSE,4.9,FALSE,FALSE
R02881,2026-02-22,???????,TRUE,B,Fashion,Clearance Sale,166,32,160,539.07,19.9%,"69,086.82","39,537.84","29,548.98",E-Wallet,FALSE,4.2,FALSE,FALSE
R02541,2026-02-22,???????,TRUE,C,Electronics,Member Day,161,26,59,"1,781.92",7.0%,"97,773.87","69,356.97","28,416.90",QR Payment,FALSE,4.8,FALSE,FALSE
R02646,2026-02-22,???????,TRUE,C,Fashion,Payday Promo,111,20,84,789.74,10.6%,"59,306.66","36,026.30","23,280.36",E-Wallet,FALSE,3.8,FALSE,FALSE
R02729,2026-02-22,???????,TRUE,C,Food & Beverage,Weekend Boost,131,20,141,726.43,6.9%,"95,359.69","56,602.72","38,756.97",Credit Card,FALSE,4.3,FALSE,FALSE
R00143,2026-02-22,???????,TRUE,D,Fashion,Payday Promo,160,31,127,556.36,10.3%,"63,380.06","37,565.25","25,814.81",Credit Card,FALSE,4.8,FALSE,FALSE
R02872,2026-02-22,???????,TRUE,D,Home & Living,None,122,23,57,973.10,2.8%,"53,913.82","36,547.96","17,365.86",E-Wallet,TRUE,4.3,FALSE,FALSE
R00539,2026-02-22,???????,TRUE,E,Beauty,Member Day,118,23,98,725.62,5.1%,"67,484.32","34,935.18","32,549.14",Credit Card,FALSE,3.8,FALSE,FALSE
R01756,2026-02-22,???????,TRUE,E,Home & Living,None,135,19,86,837.39,0.5%,"71,655.70","46,510.74","25,144.96",QR Payment,FALSE,3.6,FALSE,FALSE
R00316,2026-02-23,??????,FALSE,A,Fashion,None,117,21,106,328.48,3.9%,"33,460.59","19,347.93","14,112.66",QR Payment,FALSE,4,FALSE,FALSE
